Name,Est Dia in M(min),Est Dia in M(max),Close Approach Date,Relative Velocity km per sec,Miss Dist.(kilometers),Orbiting Body,Hazardous
3766966,40.23045798,89.95803882,2013-07-22,14.86573429,72637632,Earth,FALSE
2247517,305.1792326,682.4015094,2013-08-08,16.12413673,41525464,Earth,FALSE
2375657,133.2155667,297.8790628,2013-08-08,9.746479203,13206557,Earth,FALSE
2433303,101.0543415,225.9643771,2013-08-08,4.543035819,12231609,Earth,FALSE
3092207,291.4439045,651.6883822,2013-08-08,13.10146631,66474476,Earth,FALSE
3558383,69.91252322,156.3291544,2013-08-08,9.945174058,57463592,Earth,FALSE
3613392,40.23045798,89.95803882,2013-08-08,7.970774532,58406584,Earth,FALSE
3765021,8.801465209,19.68067451,2013-08-08,6.826648067,68785384,Earth,FALSE
3651162,192.5550782,430.5662442,2013-08-08,10.14941763,41398892,Earth,FALSE
3656925,121.4940408,271.6689341,2013-08-08,9.272390042,39409016,Earth,FALSE
3727041,36.69061375,82.04270649,2013-08-08,6.036518819,24474716,Earth,FALSE
2168378,1108.038821,2477.650126,2013-08-15,1.935448003,73266136,Earth,FALSE
3132126,211.1324448,472.1064988,2013-08-15,27.41543314,69775752,Earth,FALSE
3455100,146.0679643,326.6178974,2013-08-15,12.28855526,44077684,Earth,TRUE
3659806,965.0614696,2157.943048,2013-08-15,38.69949714,13168552,Earth,FALSE
3726013,66.76594135,149.2931834,2013-08-15,1.644863728,29709172,Earth,FALSE
2490354,146.0679643,326.6178974,2013-08-15,12.28855526,44077684,Earth,TRUE
3647022,13.32155667,29.78790628,2013-08-22,9.363090366,3967166.75,Earth,FALSE
3653918,76.65755735,171.4115092,2013-08-22,10.27421659,23208968,Earth,FALSE
3092069,48.36764882,108.1533507,2013-08-22,9.294921706,34004340,Earth,FALSE
3645651,16.77084622,37.50075218,2013-08-22,4.660490414,5630173,Earth,FALSE
3682927,23.15021222,51.76544822,2013-08-22,13.17334648,45949116,Earth,FALSE
3770152,16.77084622,37.50075218,2013-08-22,11.24107302,31664336,Earth,FALSE
3649824,105.8168859,236.6137501,2013-09-08,14.32176894,22888330,Earth,FALSE
3479011,221.0828104,494.3561926,2013-09-08,5.663322752,42092776,Earth,TRUE
3647024,121.4940408,271.6689341,2013-09-08,12.14094386,35244572,Earth,FALSE
3704769,25.38370294,56.75968529,2013-09-08,15.41632791,74279512,Earth,FALSE
3771028,63.76097899,142.5738833,2013-09-08,7.337127256,55749520,Earth,FALSE
3769886,25.38370294,56.75968529,2013-09-08,6.38672107,53778396,Earth,FALSE
3772759,6.230960191,13.93285055,2013-09-08,16.82092424,64947048,Earth,FALSE
2490581,221.0828104,494.3561926,2013-09-08,5.663323238,42092776,Earth,TRUE
3183840,76.65755735,171.4115092,2013-09-15,15.61099994,46272116,Earth,FALSE
3409961,152.9519353,342.0109247,2013-09-15,10.42457465,4884141.5,Earth,TRUE
3412889,253.8370294,567.5968529,2013-09-15,8.61684834,13501431,Earth,TRUE
3648534,116.0259082,259.4418179,2013-09-15,8.722581806,18428862,Earth,FALSE
3653902,116.0259082,259.4418179,2013-09-15,7.430729247,18765778,Earth,TRUE
3696401,2.210828104,4.943561926,2013-09-15,3.959130822,17805672,Earth,FALSE
3759318,35.03926411,78.35017643,2013-09-15,18.4756572,6696335.5,Earth,FALSE
3638240,11.60259082,25.94418179,2013-09-22,5.137704041,39882288,Earth,FALSE
3648763,25.38370294,56.75968529,2013-09-22,8.545819364,12089743,Earth,FALSE
3511833,461.9074603,1032.856481,2013-09-22,18.74147945,60646160,Earth,FALSE
3646758,69.91252322,156.3291544,2013-09-22,13.03110349,5133407.5,Earth,FALSE
2477524,461.9074603,1032.856481,2013-09-22,18.74147572,60646128,Earth,FALSE
3648842,23.15021222,51.76544822,2013-10-08,9.475455953,2411677.5,Earth,FALSE
2368664,506.4714588,1132.504611,2013-10-08,7.38144862,28717892,Earth,FALSE
2371973,319.5618867,714.5621017,2013-10-08,4.466404687,74541584,Earth,FALSE
3541504,319.5618867,714.5621017,2013-10-08,20.8791932,38610196,Earth,FALSE
3596262,8.027031673,17.94898848,2013-10-08,7.205002591,54752596,Earth,FALSE
3623478,9.216265485,20.60819612,2013-10-08,8.615506202,63508764,Earth,FALSE
3648642,29.14439045,65.16883822,2013-10-08,5.792225118,6990692.5,Earth,FALSE
3651153,253.8370294,567.5968529,2013-10-08,18.94007965,47802536,Earth,TRUE
3653322,29.14439045,65.16883822,2013-10-08,6.00117125,4433385,Earth,FALSE
3767013,16.77084622,37.50075218,2013-10-08,5.461366979,25664760,Earth,FALSE
3605885,183.8886721,411.187571,2013-10-08,9.509193866,43815380,Earth,FALSE
3651159,22.10828104,49.43561926,2013-10-15,9.887230088,8231883,Earth,FALSE
3653344,23.15021222,51.76544822,2013-10-15,7.369018025,11772599,Earth,FALSE
2008014,483.6764882,1081.533507,2013-10-15,16.14428116,36284760,Earth,TRUE
2462775,350.3926411,783.5017643,2013-10-15,15.36610011,27811382,Earth,FALSE
3388485,20.16299194,45.08582062,2013-10-15,19.16718629,52769100,Earth,FALSE
3638379,231.5021222,517.6544822,2013-10-15,12.78785611,48535428,Earth,FALSE
3648643,33.46223745,74.82383761,2013-10-15,10.82669667,6725827,Earth,FALSE
3648676,10.58168859,23.66137501,2013-10-15,2.791461445,5093318.5,Earth,FALSE
3653212,201.6299194,450.8582062,2013-10-15,2.271631963,62832892,Earth,FALSE
3653215,16.0160338,35.8129403,2013-10-15,5.693940996,7880855,Earth,FALSE
3654520,73.20739893,163.6967205,2013-10-15,5.305359283,19806100,Earth,FALSE
3714001,48.36764882,108.1533507,2013-10-15,10.35434325,42127308,Earth,FALSE
3781737,10.40770506,23.27233601,2013-10-15,22.60178643,62554440,Earth,FALSE
3648762,146.0679643,326.6178974,2013-10-22,4.247408372,49107340,Earth,FALSE
3653305,20.16299194,45.08582062,2013-10-22,11.06154946,4044850,Earth,FALSE
3653304,80.27031673,179.4898848,2013-10-22,7.577503977,29929422,Earth,FALSE
3667135,27.83267681,62.23575734,2013-10-22,14.45296375,43757108,Earth,FALSE
3409703,608.9126221,1361.570015,2013-10-22,21.26802692,48382596,Earth,FALSE
3626735,21.11324448,47.21064988,2013-10-22,13.18143842,54868920,Earth,FALSE
3653306,26.58,59.43468684,2013-10-22,4.210515807,5775400.5,Earth,FALSE
3662644,14.60679643,32.66178974,2013-10-22,2.499740322,12937986,Earth,FALSE
3669250,305.1792326,682.4015094,2013-10-22,20.94064001,68999736,Earth,FALSE
3648846,175.6123185,392.6810818,2013-11-08,1.875484625,37017456,Earth,FALSE
2169352,366.9061375,820.4270649,2013-11-08,17.44878832,47789672,Earth,FALSE
3388353,334.6223745,748.2383761,2013-11-08,24.18324736,27172210,Earth,FALSE
3614398,21.11324448,47.21064988,2013-11-08,2.663022592,7136869,Earth,FALSE
3647194,50.64714588,113.2504611,2013-11-08,3.342089947,10312087,Earth,FALSE
3653605,6.991252323,15.63291544,2013-11-08,9.266781505,341621.3438,Earth,FALSE
3653698,15.29519353,34.20109247,2013-11-08,16.61000659,1281974.125,Earth,FALSE
3744813,23.15021222,51.76544822,2013-11-08,19.72193791,60689296,Earth,FALSE
2476093,334.6223745,748.2383761,2013-11-08,24.18324655,27172210,Earth,FALSE
2478784,21.11324448,47.21064988,2013-11-08,2.663020763,7136854.5,Earth,FALSE
3769400,44.11182,98.63702813,2013-11-08,10.09142785,60394684,Earth,FALSE
2279744,291.4439045,651.6883822,2013-11-15,12.53448087,30375006,Earth,TRUE
3399919,253.8370294,567.5968529,2013-11-15,7.426843291,34488784,Earth,FALSE
3478250,127.2198785,284.4722965,2013-11-15,23.30026209,28596186,Earth,FALSE
3589591,44.11182,98.63702813,2013-11-15,26.54273428,72888536,Earth,FALSE
3653472,116.0259082,259.4418179,2013-11-15,9.518881306,53371308,Earth,FALSE
3753874,350.3926411,783.5017643,2013-11-15,25.55118944,55022104,Earth,FALSE
3655548,183.8886721,411.187571,2013-11-22,16.55999149,9179855,Earth,FALSE
3092168,42.12646106,94.19763057,2013-11-22,3.738672737,27808338,Earth,FALSE
3555155,46.19074603,103.2856481,2013-11-22,12.93676969,54885996,Earth,FALSE
3738544,60.89126221,136.1570015,2013-11-22,19.97013538,40044080,Earth,FALSE
3127391,92.16265485,206.0819612,2013-12-08,10.44203265,47828368,Earth,FALSE
3519518,35.03926411,78.35017643,2013-12-08,13.99952751,45603720,Earth,FALSE
3709924,63.76097899,142.5738833,2013-12-08,6.717478097,29428176,Earth,FALSE
3655397,29.14439045,65.16883822,2013-12-15,11.23873979,7061279.5,Earth,FALSE
2002063,921.6265485,2060.819612,2013-12-15,11.62300776,45158476,Earth,FALSE
3566465,66.76594135,149.2931834,2013-12-15,13.95521335,34008692,Earth,FALSE
3609163,15.29519353,34.20109247,2013-12-15,11.76885798,42098284,Earth,FALSE
3740806,152.9519353,342.0109247,2013-12-15,3.976580865,33933316,Earth,FALSE
3764806,24.24124811,54.20507863,2013-12-15,12.37433187,42893816,Earth,FALSE
2376707,1058.168859,2366.137501,2013-12-22,35.67786678,71335144,Earth,FALSE
2382406,211.1324448,472.1064988,2013-12-22,16.33713685,70860832,Earth,TRUE
3653913,96.50614696,215.7943048,2013-12-22,5.11489639,31694004,Earth,FALSE
3654339,133.2155667,297.8790628,2013-12-22,7.437187416,16813850,Earth,FALSE
3703071,152.9519353,342.0109247,2013-12-22,15.87426449,36620372,Earth,TRUE
3735613,30.51792326,68.24015094,2013-12-22,13.33754274,38351104,Earth,FALSE
3738932,6.676594135,14.92931834,2013-12-22,8.991264487,18204944,Earth,FALSE
2487577,152.9519353,342.0109247,2013-12-22,15.87428057,36620440,Earth,TRUE
2002062,1160.259082,2594.418179,2014-01-08,10.25216726,21883276,Earth,FALSE
3264225,231.5021222,517.6544822,2014-01-08,15.35156827,55164076,Earth,FALSE
3383958,121.4940408,271.6689341,2014-01-08,5.344837741,47232556,Earth,FALSE
3602687,10.58168859,23.66137501,2014-01-08,4.957131341,29797702,Earth,FALSE
3655974,12.72198785,28.44722965,2014-01-08,9.275206522,369255.9063,Earth,FALSE
3653903,73.20739893,163.6967205,2014-01-08,6.538779598,9064885,Earth,FALSE
3655559,44.11182,98.63702813,2014-01-08,8.095008833,14383184,Earth,FALSE
3655745,8.801465209,19.68067451,2014-01-08,8.314214589,576992.8125,Earth,FALSE
3748479,15.29519353,34.20109247,2014-01-08,19.2480859,72138360,Earth,FALSE
2481543,116.0259082,259.4418179,2014-01-08,5.344828044,47232460,Earth,FALSE
3767159,12.14940408,27.16689341,2014-01-08,12.9176268,34798508,Earth,FALSE
3655756,66.76594135,149.2931834,2014-01-15,15.14316799,7051981,Earth,FALSE
3669221,88.01465209,196.8067451,2014-01-15,6.792248073,33182322,Earth,FALSE
2367390,402.3045798,899.5803882,2014-01-15,23.70033612,66854180,Earth,FALSE
3029651,305.1792326,682.4015094,2014-01-15,16.33814675,54525272,Earth,FALSE
3303217,11.08038821,24.77650126,2014-01-15,17.12006076,58580628,Earth,FALSE
3479011,221.0828104,494.3561926,2014-01-15,7.642081701,20335124,Earth,TRUE
3514799,127.2198785,284.4722965,2014-01-15,9.808554496,60856256,Earth,TRUE
3550301,305.1792326,682.4015094,2014-01-15,2.812338929,70879520,Earth,FALSE
3602572,92.16265485,206.0819612,2014-01-15,8.707565984,15513067,Earth,FALSE
3748549,73.20739893,163.6967205,2014-01-15,28.54745539,33683228,Earth,FALSE
2490581,221.0828104,494.3561926,2014-01-15,7.642081699,20335124,Earth,TRUE
2490791,305.1792326,682.4015094,2014-01-15,2.812339081,70879512,Earth,FALSE
3656932,46.19074603,103.2856481,2014-01-22,9.751616875,20358154,Earth,FALSE
3678609,10.58168859,23.66137501,2014-01-22,5.558143893,38740544,Earth,FALSE
2249595,766.5755735,1714.115092,2014-01-22,2.335266706,53058800,Earth,FALSE
3145497,76.65755735,171.4115092,2014-01-22,9.18542884,41408120,Earth,FALSE
3624753,23.15021222,51.76544822,2014-01-22,13.98316107,37440228,Earth,FALSE
3644727,8.801465209,19.68067451,2014-01-22,5.731675609,43335792,Earth,FALSE
3656926,26.58,59.43468684,2014-01-22,7.245713893,1663837.25,Earth,FALSE
2308242,1332.155667,2978.790628,2014-02-08,18.22081172,68224232,Earth,TRUE
2462238,201.6299194,450.8582062,2014-02-08,22.12072873,65011724,Earth,TRUE
3070723,402.3045798,899.5803882,2014-02-08,17.62338614,61771836,Earth,FALSE
3151644,175.6123185,392.6810818,2014-02-08,17.26295924,43244092,Earth,FALSE
3381449,402.3045798,899.5803882,2014-02-08,19.05262943,65655160,Earth,TRUE
3558379,5.303407233,11.85877909,2014-02-08,6.772390415,67837832,Earth,FALSE
3660059,13.32155667,29.78790628,2014-02-08,7.43374584,2121874.5,Earth,FALSE
3662228,30.51792326,68.24015094,2014-02-08,6.74667404,5492121.5,Earth,FALSE
3662442,121.4940408,271.6689341,2014-02-08,1.795433502,46640748,Earth,FALSE
3660058,63.76097899,142.5738833,2014-02-15,15.41151177,8211680,Earth,FALSE
3661459,14.60679643,32.66178974,2014-02-15,5.623061862,7860512,Earth,FALSE
2068031,637.6097899,1425.738833,2014-02-15,7.966250002,40484428,Earth,FALSE
2154276,802.7031673,1794.898848,2014-02-15,22.56404421,69287920,Earth,TRUE
2162566,1925.550782,4305.662442,2014-02-15,15.69556551,55977888,Earth,FALSE
3092110,291.4439045,651.6883822,2014-02-15,7.566371976,37199016,Earth,FALSE
3402618,44.11182,98.63702813,2014-02-15,16.39081042,33644820,Earth,FALSE
3662198,88.01465209,196.8067451,2014-02-15,9.409235507,45515704,Earth,FALSE
3662443,22.10828104,49.43561926,2014-02-15,9.323449211,2151724.25,Earth,FALSE
3005896,16.77084622,37.50075218,2014-02-15,21.55664183,50621420,Earth,FALSE
2065909,384.1978911,859.0926012,2014-02-22,10.25247293,51946484,Earth,TRUE
2382745,231.5021222,517.6544822,2014-02-22,5.602077332,72431816,Earth,TRUE
2385252,366.9061375,820.4270649,2014-02-22,26.32716935,17361726,Earth,TRUE
3600006,66.76594135,149.2931834,2014-02-22,19.79974736,5419523,Earth,FALSE
3600563,66.76594135,149.2931834,2014-02-22,18.45395507,51314560,Earth,FALSE
3666411,116.0259082,259.4418179,2014-02-22,16.63700922,62254696,Earth,TRUE
3776853,357.0713262,798.4357583,2014-02-22,15.56589431,16720462,Earth,FALSE
3781573,25.843717,57.78830799,2014-02-22,7.104555272,16710354,Earth,FALSE
2013651,802.7031673,1794.898848,2014-03-08,8.565815406,47967296,Earth,TRUE
2307918,441.1182,986.3702813,2014-03-08,16.26438837,51953656,Earth,FALSE
2387717,366.9061375,820.4270649,2014-03-08,18.74531556,68425064,Earth,FALSE
2387871,402.3045798,899.5803882,2014-03-08,18.8578856,35293916,Earth,FALSE
2465853,334.6223745,748.2383761,2014-03-08,16.49185285,69430664,Earth,FALSE
3137865,127.2198785,284.4722965,2014-03-08,13.87071498,51397568,Earth,TRUE
3399918,334.6223745,748.2383761,2014-03-08,23.5042626,27918598,Earth,TRUE
3601343,27.83267681,62.23575734,2014-03-08,20.62606707,28052720,Earth,FALSE
3655398,38.41978911,85.90926012,2014-03-08,3.932130582,11419043,Earth,FALSE
3662283,192.5550782,430.5662442,2014-03-08,17.43097119,39785228,Earth,FALSE
3666540,26.58,59.43468684,2014-03-08,8.647334709,2261038.5,Earth,FALSE
3694127,27.83267681,62.23575734,2014-03-08,4.937599838,33405930,Earth,FALSE
3663259,22.10828104,49.43561926,2014-03-15,11.68528495,1668666,Earth,FALSE
3663743,23.15021222,51.76544822,2014-03-15,12.31017059,9841651,Earth,FALSE
3666626,25.38370294,56.75968529,2014-03-15,12.53095191,21818060,Earth,FALSE
3744692,7.665755735,17.14115092,2014-03-15,16.70243184,52058220,Earth,FALSE
2164222,183.8886721,411.187571,2014-03-15,9.457580758,57982904,Earth,FALSE
2420286,461.9074603,1032.856481,2014-03-15,21.0479104,65855244,Earth,FALSE
3014792,175.6123185,392.6810818,2014-03-15,8.547273901,38354480,Earth,FALSE
3114027,201.6299194,450.8582062,2014-03-15,28.07691618,61800220,Earth,TRUE
3512698,16.0160338,35.8129403,2014-03-15,10.72286308,17705760,Earth,FALSE
3666783,231.5021222,517.6544822,2014-03-15,10.60054756,22735972,Earth,TRUE
3674830,152.9519353,342.0109247,2014-03-15,11.49659962,67209480,Earth,FALSE
3691155,14.60679643,32.66178974,2014-03-15,6.840988334,20512182,Earth,FALSE
3745829,58.15070396,130.028927,2014-03-15,22.86225167,59226104,Earth,FALSE
3759986,127.2198785,284.4722965,2014-03-15,20.18458138,40969252,Earth,FALSE
3669221,88.01465209,196.8067451,2014-03-22,5.848594556,32349592,Earth,FALSE
3698489,13.32155667,29.78790628,2014-03-22,7.7699418,7480230,Earth,FALSE
3698498,20.16299194,45.08582062,2014-03-22,10.64838601,24145170,Earth,FALSE
3772399,21.97632032,49.14054613,2014-03-22,13.81315447,13940999,Earth,FALSE
3556965,555.3349116,1241.766613,2014-03-22,10.95381183,60960384,Earth,FALSE
3601574,13.32155667,29.78790628,2014-03-22,13.74907657,23867230,Earth,FALSE
3666471,133.2155667,297.8790628,2014-03-22,8.375286105,39685408,Earth,FALSE
3714003,36.69061375,82.04270649,2014-03-22,12.32144717,34936996,Earth,FALSE
2496174,555.3349116,1241.766613,2014-03-22,10.9538118,60960384,Earth,FALSE
3698543,21.11324448,47.21064988,2014-04-08,4.71766063,20302926,Earth,FALSE
3691158,53.03407233,118.5877909,2014-04-08,15.83410863,46713128,Earth,FALSE
2252793,384.1978911,859.0926012,2014-04-08,23.70136762,41465740,Earth,FALSE
2414286,506.4714588,1132.504611,2014-04-08,14.33817015,29156992,Earth,TRUE
3457842,96.50614696,215.7943048,2014-04-08,10.27937885,55931964,Earth,FALSE
3663541,30.51792326,68.24015094,2014-04-08,5.393630857,12328959,Earth,FALSE
3744320,11.08038821,24.77650126,2014-04-08,9.851647247,63821372,Earth,FALSE
3670038,33.46223745,74.82383761,2014-04-15,6.834978799,6050987,Earth,FALSE
3698533,5.303407233,11.85877909,2014-04-15,7.695189767,3090684.5,Earth,FALSE
2392211,802.7031673,1794.898848,2014-04-15,23.5212829,38973124,Earth,FALSE
3546703,36.69061375,82.04270649,2014-04-15,23.33088157,63347856,Earth,FALSE
3664084,461.9074603,1032.856481,2014-04-15,14.37145326,48107836,Earth,FALSE
3752457,21.11324448,47.21064988,2014-04-15,8.339640183,15067324,Earth,FALSE
3669065,16.0160338,35.8129403,2014-04-22,5.651085312,7101042,Earth,FALSE
3670143,127.2198785,284.4722965,2014-04-22,2.164202138,46108704,Earth,FALSE
2388838,334.6223745,748.2383761,2014-04-22,10.22379161,14752168,Earth,FALSE
3114026,29.14439045,65.16883822,2014-04-22,15.20779117,38443836,Earth,FALSE
3579079,92.16265485,206.0819612,2014-04-22,7.216072887,65986980,Earth,FALSE
3666427,278.3267681,622.3575734,2014-04-22,14.18025264,59176252,Earth,FALSE
3670147,69.91252322,156.3291544,2014-04-22,11.2414193,35452868,Earth,FALSE
3720004,22.10828104,49.43561926,2014-04-22,6.302520766,14553097,Earth,FALSE
3670099,18.38886721,41.1187571,2014-05-08,5.937633242,7334789,Earth,FALSE
3670146,12.72198785,28.44722965,2014-05-08,14.52274222,2280132.25,Earth,FALSE
3698537,13.32155667,29.78790628,2014-05-08,6.326406469,6950429,Earth,FALSE
2365424,110.8038821,247.7650126,2014-05-08,10.87387065,29677686,Earth,TRUE
3472298,133.2155667,297.8790628,2014-05-08,5.725028183,31482590,Earth,FALSE
3667133,76.65755735,171.4115092,2014-05-08,6.210150083,27732816,Earth,FALSE
3752445,38.72174999,86.58446519,2014-05-08,4.264256087,18294786,Earth,FALSE
3693515,253.8370294,567.5968529,2014-05-08,27.27405281,73666800,Earth,FALSE
2469219,38.41978911,85.90926012,2014-05-08,4.264247991,18294762,Earth,FALSE
3698502,60.89126221,136.1570015,2014-05-15,7.002816902,42355560,Earth,FALSE
3698547,13.94938229,31.19176705,2014-05-15,9.71350213,14298608,Earth,FALSE
3672900,242.4124811,542.0507863,2014-05-15,32.644282,66778856,Earth,FALSE
2342866,253.8370294,567.5968529,2014-05-15,14.0355475,22088068,Earth,TRUE
3342322,73.20739893,163.6967205,2014-05-15,11.43072649,59626376,Earth,FALSE
3653917,167.7084622,375.0075218,2014-05-15,11.23863776,24367384,Earth,FALSE
3766326,2.658,5.943468684,2014-05-15,4.508918746,51991576,Earth,FALSE
3775203,21.32823791,47.69138982,2014-05-15,14.68315766,62504524,Earth,FALSE
3698570,22.10828104,49.43561926,2014-05-22,8.93014181,15145742,Earth,FALSE
3693517,58.15070396,130.028927,2014-05-22,4.972248635,32919884,Earth,FALSE
3694046,25.38370294,56.75968529,2014-05-22,9.318043441,58854672,Earth,FALSE
2385605,421.2646106,941.9763057,2014-05-22,12.83110969,42390140,Earth,TRUE
3561029,16.77084622,37.50075218,2014-05-22,12.37678627,31466746,Earth,FALSE
3732114,18.38886721,41.1187571,2014-05-22,6.04529436,25379336,Earth,FALSE
3673384,26.58,59.43468684,2014-06-08,7.386656462,8861459,Earth,FALSE
2001943,1881.719895,4207.6536,2014-06-08,11.00786885,40982668,Earth,FALSE
2162361,242.4124811,542.0507863,2014-06-08,14.02320854,63745580,Earth,TRUE
2376848,350.3926411,783.5017643,2014-06-08,17.29356601,72989624,Earth,FALSE
3605257,4.212646106,9.419763057,2014-06-08,12.70728978,16642088,Earth,FALSE
3654067,366.9061375,820.4270649,2014-06-08,14.4066636,20316442,Earth,FALSE
3669253,441.1182,986.3702813,2014-06-08,14.05428493,1251204.375,Earth,TRUE
2479345,366.9061375,820.4270649,2014-06-08,14.40666118,20316428,Earth,FALSE
3683466,96.50614696,215.7943048,2014-06-08,2.664260658,16562981,Earth,FALSE
3672672,73.20739893,163.6967205,2014-06-08,19.16649499,4325191.5,Earth,FALSE
3541502,192.5550782,430.5662442,2014-06-15,7.125908785,44277460,Earth,FALSE
3655449,319.5618867,714.5621017,2014-06-15,16.62503997,67465952,Earth,FALSE
3655559,44.11182,98.63702813,2014-06-15,7.559036007,37996680,Earth,FALSE
3674619,146.0679643,326.6178974,2014-06-15,19.49897083,46359228,Earth,TRUE
3471589,55.53349116,124.1766613,2014-06-15,15.72849683,70650784,Earth,FALSE
3772761,14.30721082,31.99189596,2014-06-15,10.5783585,24024244,Earth,FALSE
2041429,201.6299194,450.8582062,2014-06-22,14.24007137,44564644,Earth,TRUE
2391033,402.3045798,899.5803882,2014-06-22,3.651158373,32073156,Earth,FALSE
3092110,291.4439045,651.6883822,2014-06-22,8.045368615,34053504,Earth,FALSE
3555152,30.51792326,68.24015094,2014-06-22,6.197664899,37032388,Earth,FALSE
3605944,40.23045798,89.95803882,2014-06-22,14.09854633,55777100,Earth,FALSE
3673825,16.77084622,37.50075218,2014-06-22,5.032220599,3481287,Earth,FALSE
3673913,42.12646106,94.19763057,2014-06-22,11.5734557,9900162,Earth,FALSE
3673915,10.10543415,22.59643771,2014-06-22,16.20125067,247014.1094,Earth,FALSE
3348144,44.11182,98.63702813,2014-06-22,13.86497213,31113662,Earth,FALSE
3770329,18.38886721,41.1187571,2014-06-22,9.164753928,28162870,Earth,FALSE
3674023,46.19074603,103.2856481,2014-07-08,13.07427756,14935196,Earth,FALSE
2417419,175.6123185,392.6810818,2014-07-08,14.99682016,67235096,Earth,TRUE
3092339,88.01465209,196.8067451,2014-07-08,15.22407889,66822776,Earth,FALSE
3612168,44.11182,98.63702813,2014-07-08,11.7086406,20625502,Earth,FALSE
3700064,350.3926411,783.5017643,2014-07-08,16.26156301,62122492,Earth,FALSE
3758845,25.38370294,56.75968529,2014-07-08,14.49533058,56932864,Earth,FALSE
3766185,221.0828104,494.3561926,2014-07-08,25.82732112,47306824,Earth,TRUE
3680281,17.02766027,38.07500585,2014-07-15,13.8853851,1642002.75,Earth,FALSE
3514799,127.2198785,284.4722965,2014-07-15,14.61842924,43386656,Earth,TRUE
3532366,50.64714588,113.2504611,2014-07-15,12.06291973,37018836,Earth,FALSE
3678250,183.8886721,411.187571,2014-07-15,7.837036952,47151764,Earth,FALSE
3780807,74.63713779,166.8937138,2014-07-15,8.148122502,19599648,Earth,FALSE
2004581,192.5550782,430.5662442,2014-07-22,7.31496409,42777160,Earth,TRUE
2275792,555.3349116,1241.766613,2014-07-22,15.1661185,69885360,Earth,FALSE
2419922,766.5755735,1714.115092,2014-07-22,27.37164278,74159800,Earth,FALSE
3654336,253.8370294,567.5968529,2014-07-22,21.28246474,58337980,Earth,FALSE
3655365,22.10828104,49.43561926,2014-07-22,4.606806728,19094938,Earth,FALSE
3766966,40.23045798,89.95803882,2014-07-22,11.49764603,53090600,Earth,FALSE
2420286,461.9074603,1032.856481,2014-08-08,18.63022766,60934520,Earth,FALSE
3054373,23.15021222,51.76544822,2014-08-08,17.05395369,52180180,Earth,FALSE
3274304,96.50614696,215.7943048,2014-08-08,10.77654885,52991960,Earth,FALSE
3445543,76.65755735,171.4115092,2014-08-08,17.10120337,48886852,Earth,FALSE
3596845,146.0679643,326.6178974,2014-08-08,22.1482795,27128356,Earth,TRUE
3607823,35.03926411,78.35017643,2014-08-08,18.12592841,20207744,Earth,FALSE
3634612,6.676594135,14.92931834,2014-08-08,13.9736529,65755376,Earth,FALSE
3654342,16.77084622,37.50075218,2014-08-08,19.31509332,73338536,Earth,FALSE
3672964,253.8370294,567.5968529,2014-08-08,3.926024133,48564888,Earth,FALSE
3684354,55.53349116,124.1766613,2014-08-15,3.100865334,36043244,Earth,FALSE
3703001,80.27031673,179.4898848,2014-08-15,10.45366536,65505636,Earth,FALSE
2054509,76.65755735,171.4115092,2014-08-15,21.60374945,73350496,Earth,FALSE
2407324,192.5550782,430.5662442,2014-08-15,22.64576124,46501612,Earth,FALSE
3581556,73.20739893,163.6967205,2014-08-15,21.823124,54483100,Earth,FALSE
3667048,10.10543415,22.59643771,2014-08-15,4.586253302,35654436,Earth,FALSE
3681005,33.46223745,74.82383761,2014-08-22,7.647338705,16816712,Earth,FALSE
3687133,88.01465209,196.8067451,2014-08-22,3.708734002,37448460,Earth,FALSE
3690052,40.23045798,89.95803882,2014-08-22,3.91080738,28606276,Earth,FALSE
3328632,152.9519353,342.0109247,2014-08-22,13.73080009,56299676,Earth,FALSE
3601574,13.32155667,29.78790628,2014-08-22,16.20102845,60018040,Earth,FALSE
3653472,116.0259082,259.4418179,2014-08-22,8.103430633,58974772,Earth,FALSE
3177204,167.7084622,375.0075218,2014-08-22,21.86094408,74506808,Earth,TRUE
3684347,35.03926411,78.35017643,2014-09-08,4.000430982,24627412,Earth,FALSE
3014110,146.0679643,326.6178974,2014-09-08,20.04379748,10521282,Earth,TRUE
3289739,80.27031673,179.4898848,2014-09-08,17.4631677,40685092,Earth,FALSE
3666542,10.58168859,23.66137501,2014-09-08,4.866676465,27320756,Earth,FALSE
3680269,53.03407233,118.5877909,2014-09-08,3.853009686,17699382,Earth,FALSE
3683471,27.83267681,62.23575734,2014-09-08,6.063177383,9821340,Earth,FALSE
3686148,211.1324448,472.1064988,2014-09-08,11.26596965,65843232,Earth,FALSE
3685819,9.216265485,20.60819612,2014-09-08,7.41159757,1137677.5,Earth,FALSE
3682531,66.76594135,149.2931834,2014-09-15,3.71942443,26752332,Earth,FALSE
3689270,48.36764882,108.1533507,2014-09-15,9.526125188,11783160,Earth,FALSE
3689272,16.77084622,37.50075218,2014-09-15,7.784034642,3966335,Earth,FALSE
3690058,23.15021222,51.76544822,2014-09-15,6.420177047,14563527,Earth,FALSE
3720875,105.8168859,236.6137501,2014-09-15,16.98824723,39976020,Earth,FALSE
2446833,167.7084622,375.0075218,2014-09-15,22.78249001,57887728,Earth,FALSE
3674684,116.0259082,259.4418179,2014-09-15,6.938150554,14853737,Earth,FALSE
